timestamp,worker,gpu,variant,task,seq_len,shared_chunk,expert_chunk,checkpoint,returncode,passed,peak_mb,avg_ms,min_ms,max_ms,elapsed_s
2026-05-13T12:47:45.437772+00:00,gpu0_correctness,0,nocp_s2048_e2048,benchmark,65536,2048,2048,0,0,True,17708.01,2220.46,2220.46,2220.46,9.539
2026-05-13T12:47:54.977612+00:00,gpu0_correctness,0,nocp_s4096_e2048,correctness,2048,4096,2048,0,0,True,,,,,7.563
2026-05-13T12:48:02.540895+00:00,gpu0_correctness,0,nocp_s4096_e2048,correctness,8192,4096,2048,0,0,True,,,,,8.084
2026-05-13T12:48:10.625317+00:00,gpu0_correctness,0,nocp_s4096_e2048,benchmark,8192,4096,2048,0,0,True,4527.66,240.46,240.46,240.46,8.765
2026-05-13T12:48:10.625317+00:00,gpu0_correctness,0,nocp_s4096_e2048,benchmark,32768,4096,2048,0,0,True,9473.26,999.62,999.62,999.62,8.765
2026-05-13T12:48:19.390851+00:00,gpu0_correctness,0,nocp_s4096_e2048,benchmark,65536,4096,2048,0,0,True,17708.01,2176.74,2176.74,2176.74,10.000
2026-05-13T12:48:29.391528+00:00,gpu0_correctness,0,nocp_s4096_e4096,correctness,2048,4096,4096,0,0,True,,,,,8.604
2026-05-13T12:48:37.996242+00:00,gpu0_correctness,0,nocp_s4096_e4096,correctness,8192,4096,4096,0,0,True,,,,,8.268
2026-05-13T12:48:46.264292+00:00,gpu0_correctness,0,nocp_s4096_e4096,benchmark,8192,4096,4096,0,0,True,4428.77,138.29,138.29,138.29,7.904
2026-05-13T12:48:46.264292+00:00,gpu0_correctness,0,nocp_s4096_e4096,benchmark,32768,4096,4096,0,0,True,9328.38,577.71,577.71,577.71,7.904
2026-05-13T12:48:54.168536+00:00,gpu0_correctness,0,nocp_s4096_e4096,benchmark,65536,4096,4096,0,0,True,17416.01,1272.69,1272.69,1272.69,7.721
2026-05-13T12:49:01.890461+00:00,gpu0_correctness,0,nocp_s8192_e4096,correctness,2048,8192,4096,0,0,True,,,,,7.630
2026-05-13T12:49:09.520849+00:00,gpu0_correctness,0,nocp_s8192_e4096,correctness,8192,8192,4096,0,0,True,,,,,8.312
2026-05-13T12:49:17.833501+00:00,gpu0_correctness,0,nocp_s8192_e4096,benchmark,8192,8192,4096,0,0,True,4428.77,131.14,131.14,131.14,8.144
2026-05-13T12:49:17.833501+00:00,gpu0_correctness,0,nocp_s8192_e4096,benchmark,32768,8192,4096,0,0,True,9328.38,581.17,581.17,581.17,8.144
2026-05-13T12:49:25.977430+00:00,gpu0_correctness,0,nocp_s8192_e4096,benchmark,65536,8192,4096,0,0,True,17416.01,1255.41,1255.41,1255.41,7.650
2026-05-13T12:49:33.627816+00:00,gpu0_correctness,0,nocp_s8192_e8192,correctness,2048,8192,8192,0,0,True,,,,,7.858
2026-05-13T12:49:41.486051+00:00,gpu0_correctness,0,nocp_s8192_e8192,correctness,8192,8192,8192,0,0,True,,,,,7.825
2026-05-13T12:49:49.311402+00:00,gpu0_correctness,0,nocp_s8192_e8192,benchmark,8192,8192,8192,0,0,True,4300.63,83.54,83.54,83.54,6.844
2026-05-13T12:49:49.311402+00:00,gpu0_correctness,0,nocp_s8192_e8192,benchmark,32768,8192,8192,0,0,True,9328.38,366.06,366.06,366.06,6.844
2026-05-13T12:49:56.155238+00:00,gpu0_correctness,0,nocp_s8192_e8192,benchmark,65536,8192,8192,0,0,True,17416.01,806.0,806.0,806.0,6.955
2026-05-13T12:50:03.111149+00:00,gpu0_correctness,0,ckpt_s1024_e1024,correctness,2048,1024,1024,1,0,True,,,,,9.226
2026-05-13T12:50:12.337777+00:00,gpu0_correctness,0,ckpt_s1024_e1024,correctness,8192,1024,1024,1,0,True,,,,,8.794
2026-05-13T12:50:21.132047+00:00,gpu0_correctness,0,ckpt_s1024_e1024,benchmark,8192,1024,1024,1,0,True,4152.79,469.18,469.18,469.18,12.071
2026-05-13T12:50:21.132047+00:00,gpu0_correctness,0,ckpt_s1024_e1024,benchmark,32768,1024,1024,1,0,True,6954.88,1977.31,1977.31,1977.31,12.071
2026-05-13T12:50:33.203527+00:00,gpu0_correctness,0,ckpt_s1024_e1024,benchmark,65536,1024,1024,1,0,True,11272.01,4187.86,4187.86,4187.86,14.836
2026-05-13T12:50:48.039756+00:00,gpu0_correctness,0,ckpt_s2048_e1024,correctness,2048,2048,1024,1,0,True,,,,,8.002
2026-05-13T12:50:56.042518+00:00,gpu0_correctness,0,ckpt_s2048_e1024,correctness,8192,2048,1024,1,0,True,,,,,8.238
2026-05-13T12:51:04.281149+00:00,gpu0_correctness,0,ckpt_s2048_e1024,benchmark,8192,2048,1024,1,0,True,4153.66,403.26,403.26,403.26,11.414
2026-05-13T12:51:04.281149+00:00,gpu0_correctness,0,ckpt_s2048_e1024,benchmark,32768,2048,1024,1,0,True,6955.75,1932.12,1932.12,1932.12,11.414
2026-05-13T12:51:15.695112+00:00,gpu0_correctness,0,ckpt_s2048_e1024,benchmark,65536,2048,1024,1,0,True,11272.51,4257.61,4257.61,4257.61,14.320
2026-05-13T12:51:30.015909+00:00,gpu0_correctness,0,ckpt_s4096_e1024,correctness,2048,4096,1024,1,0,True,,,,,8.718
2026-05-13T12:51:38.734355+00:00,gpu0_correctness,0,ckpt_s4096_e1024,correctness,8192,4096,1024,1,0,True,,,,,8.796
2026-05-13T12:51:47.530479+00:00,gpu0_correctness,0,ckpt_s4096_e1024,benchmark,8192,4096,1024,1,0,True,4153.16,447.57,447.57,447.57,12.318
2026-05-13T12:51:47.530479+00:00,gpu0_correctness,0,ckpt_s4096_e1024,benchmark,32768,4096,1024,1,0,True,6955.25,1970.65,1970.65,1970.65,12.318
2026-05-13T12:51:59.848642+00:00,gpu0_correctness,0,ckpt_s4096_e1024,benchmark,65536,4096,1024,1,0,True,11272.51,4290.67,4290.67,4290.67,14.359
2026-05-13T12:52:14.208354+00:00,gpu0_correctness,0,ckpt_s2048_e2048,correctness,2048,2048,2048,1,0,True,,,,,9.382
2026-05-13T12:52:23.590359+00:00,gpu0_correctness,0,ckpt_s2048_e2048,correctness,8192,2048,2048,1,0,True,,,,,9.755
2026-05-13T12:52:33.345159+00:00,gpu0_correctness,0,ckpt_s2048_e2048,benchmark,8192,2048,2048,1,0,True,4133.78,251.57,251.57,251.57,9.180
2026-05-13T12:52:33.345159+00:00,gpu0_correctness,0,ckpt_s2048_e2048,benchmark,32768,2048,2048,1,0,True,6934.88,1067.61,1067.61,1067.61,9.180
2026-05-13T12:52:42.525300+00:00,gpu0_correctness,0,ckpt_s2048_e2048,benchmark,65536,2048,2048,1,0,True,11272.01,2330.93,2330.93,2330.93,10.817
2026-05-13T12:52:53.342531+00:00,gpu0_correctness,0,ckpt_s4096_e2048,correctness,2048,4096,2048,1,0,True,,,,,9.344
2026-05-13T12:53:02.687290+00:00,gpu0_correctness,0,ckpt_s4096_e2048,correctness,8192,4096,2048,1,0,True,,,,,8.947
2026-05-13T12:53:11.634693+00:00,gpu0_correctness,0,ckpt_s4096_e2048,benchmark,8192,4096,2048,1,0,True,4132.78,248.35,248.35,248.35,9.579
2026-05-13T12:53:11.634693+00:00,gpu0_correctness,0,ckpt_s4096_e2048,benchmark,32768,4096,2048,1,0,True,6934.88,1044.95,1044.95,1044.95,9.579
2026-05-13T12:53:21.214519+00:00,gpu0_correctness,0,ckpt_s4096_e2048,benchmark,65536,4096,2048,1,0,True,11272.01,2318.97,2318.97,2318.97,10.193
